Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV00395,C00191,"P00481,P00374,P00442,P00291",11/01/2025,MK
INV00396,C00975,"P00293,P00362",11/11/2025,CYB
INV00397,C00050,"P00438,P00415,P00047",04/09/2025,CYB
INV00398,C00545,P00432,17/04/2024,MK
INV00399,C00678,"P00252,P00234,P00486,P00489",25/05/2024,CYB
INV00400,C00309,"P00413,P00389,P00353,P00458",20/03/2025,MK
INV00401,C00926,P00009,14/12/2024,CYB
INV00402,C00522,"P00413,P00389,P00353,P00458,P00167,P00049",18/04/2025,MK
INV00403,C00350,P00169,15/12/2024,MK
INV00404,C01245,P00296,10/01/2024,ST
INV00405,C01219,"P00081,P00028",17/03/2024,CYB
INV00406,C01192,"P00413,P00389,P00353,P00458",04/11/2025,TKO
INV00407,C01329,"P00375,P00208",08/12/2024,CYB
INV00408,C01270,"P00200,P00044,P00162",09/12/2024,MK
INV00409,C00151,P00112,27/05/2024,ST
INV00410,C01455,"P00503,P00397",24/05/2025,MK
INV00411,C01248,"P00043,P00494",19/11/2025,MK
INV00412,C01263,"P00027,P00326,P00162,P00092",19/10/2024,CYB
INV00413,C01232,"P00413,P00389,P00353,P00458",02/12/2024,ST
INV00414,C00265,"P00461,P00322",23/09/2024,CYB
INV00415,C00457,P00288,01/09/2025,ST
INV00416,C01113,"P00295,P00151",28/11/2024,ST
INV00417,C00846,"P00129,P00393,P00213,P00305,P00409",27/12/2024,MK
INV00418,C00594,P00337,13/07/2024,CYB
INV00419,C00862,P00305,28/11/2024,CYB
INV00420,C00001,"P00413,P00389,P00353,P00458",18/09/2024,ST
INV00421,C00041,"P00413,P00389,P00353,P00458",28/11/2025,CYB
INV00422,C01427,"P00413,P00389,P00353,P00458",12/06/2024,ST
INV00423,C01261,"P00266,P00463,P00200,P00277",09/04/2025,MK
INV00424,C01307,"P00413,P00389,P00353,P00458,P00304",10/08/2025,CYB
INV00425,C00413,"P00413,P00389,P00353,P00458,P00082",10/04/2024,CYB
INV00426,C00582,"P00215,P00087,P00060,P00475",14/01/2024,MK
INV00427,C00654,"P00413,P00389,P00353,P00458,P00228,P00234",01/11/2025,MK
INV00428,C01152,"P00030,P00490,P00452,P00376",14/08/2024,MK
INV00429,C00830,"P00428,P00289,P00220,P00004",26/09/2025,CYB
INV00430,C00040,"P00066,P00030,P00189,P00415,P00412",29/08/2025,ST
INV00431,C00281,"P00022,P00008",09/04/2024,TKO
INV00432,C00076,"P00019,P00067",21/03/2025,ST
INV00433,C00199,"P00413,P00389,P00353,P00458",03/04/2024,ST
INV00434,C00166,"P00136,P00492",16/03/2024,CYB
INV00435,C01074,"P00400,P00006,P00128,P00040",18/09/2025,ST
INV00436,C00782,"P00413,P00389,P00353,P00458,P00166",04/07/2025,TKO
INV00437,C00408,"P00492,P00428",13/09/2024,MK
INV00438,C01298,"P00132,P00306",30/03/2025,ST
INV00439,C00268,"P00202,P00458,P00102",26/10/2024,MK
INV00440,C01271,"P00275,P00415,P00174,P00172,P00416",31/10/2025,TKO
INV00441,C00787,"P00347,P00452,P00099,P00195",23/12/2024,CYB
INV00442,C00901,"P00093,P00234,P00190",29/06/2025,TKO
INV00443,C01031,"P00413,P00389,P00353,P00458",12/12/2024,MK
INV00444,C00835,"P00413,P00389,P00353,P00458",03/11/2025,ST
INV00445,C01172,"P00032,P00366,P00051",12/11/2025,MK
INV00446,C00556,"P00329,P00091",04/11/2025,CYB
INV00447,C00013,P00140,07/05/2025,CYB
INV00448,C00085,"P00413,P00389,P00353,P00458,P00073,P00173",24/04/2024,CYB
INV00449,C01073,P00388,16/01/2024,MK
INV00450,C01136,"P00413,P00389,P00353,P00458,P00394,P00201",23/11/2024,TKO
INV00451,C00506,P00015,12/03/2024,CYB
INV00452,C00360,"P00413,P00389,P00353,P00458,P00177",08/01/2025,MK
INV00453,C01032,P00227,28/08/2024,CYB
INV00454,C00192,"P00059,P00254,P00329",02/05/2025,ST
INV00455,C00713,"P00479,P00445,P00462,P00073",26/11/2025,CYB
INV00456,C01023,"P00449,P00161",11/09/2025,ST
INV00457,C01148,"P00492,P00113,P00354,P00223,P00472",29/01/2025,CYB
INV00458,C01240,"P00413,P00389,P00353,P00458,P00015,P00060",28/01/2024,MK
INV00459,C00762,"P00213,P00288,P00149,P00411",12/08/2025,MK
INV00460,C00371,"P00057,P00293",15/09/2025,MK
INV00461,C01259,"P00381,P00453,P00293",22/05/2025,CYB
INV00462,C00171,"P00413,P00389,P00353,P00458",29/05/2025,MK
INV00463,C01273,"P00413,P00389,P00353,P00458,P00005",13/01/2024,CYB
INV00464,C00717,"P00413,P00389,P00353,P00458,P00207",17/08/2024,TKO
INV00465,C00638,"P00054,P00124",03/02/2025,CYB
INV00466,C00685,"P00416,P00466,P00111,P00358",17/02/2024,ST
INV00467,C01207,"P00413,P00389,P00353,P00458",30/09/2024,CYB
INV00468,C01380,"P00155,P00261,P00049",27/03/2024,CYB
INV00469,C00803,"P00413,P00389,P00353,P00458",07/06/2024,CYB
INV00470,C00021,"P00264,P00251,P00195,P00104",15/02/2024,TKO
INV00471,C00580,"P00001,P00192,P00076,P00191,P00098",20/10/2025,TKO
INV00472,C01337,"P00413,P00389,P00353,P00458",31/08/2025,CYB
INV00473,C00574,"P00413,P00389,P00353,P00458,P00028,P00135",08/08/2025,TKO
INV00474,C00367,"P00456,P00243,P00163",28/01/2024,ST
INV00475,C00793,"P00429,P00316,P00165,P00371",12/12/2025,CYB
INV00476,C01368,P00209,18/04/2024,MK
INV00477,C01176,"P00311,P00253,P00416,P00272",28/04/2025,ST
INV00478,C00582,"P00413,P00389,P00353,P00458,P00406",04/07/2024,MK
INV00479,C01406,"P00397,P00389,P00158,P00388",20/01/2025,MK
INV00480,C00086,"P00413,P00389,P00353,P00458",06/06/2024,ST
INV00481,C01013,"P00413,P00389,P00353,P00458,P00227,P00282",23/07/2025,CYB
INV00482,C01328,P00293,16/09/2024,MK
INV00483,C01150,"P00413,P00389,P00353,P00458,P00415,P00016",02/01/2024,TKO
INV00484,C00773,"P00413,P00389,P00353,P00458",20/12/2024,ST
INV00485,C00293,"P00211,P00112,P00233,P00244,P00463",06/11/2024,CYB
INV00486,C00655,"P00145,P00233,P00163,P00040,P00290",06/09/2025,TKO
INV00487,C00325,"P00413,P00389,P00353,P00458,P00394,P00149",28/08/2025,ST
INV00488,C00943,"P00413,P00389,P00353,P00458,P00112",04/01/2024,CYB
INV00489,C00956,"P00251,P00354,P00503",18/10/2025,MK
INV00490,C00087,"P00030,P00075",21/06/2025,MK
INV00491,C00667,P00117,18/09/2024,CYB
INV00492,C01375,"P00010,P00139,P00110,P00414",03/05/2024,ST
INV00493,C01112,"P00416,P00298",26/11/2025,CYB
INV00494,C01450,"P00381,P00449,P00194",22/09/2024,MK
INV00495,C01394,"P00113,P00160,P00175,P00094,P00391",27/03/2025,TKO
INV00496,C01157,"P00413,P00389,P00353,P00458,P00229,P00298",31/05/2024,ST
INV00497,C00904,"P00323,P00488,P00393,P00300",14/12/2025,CYB
INV00498,C00617,"P00413,P00389,P00353,P00458,P00194",02/12/2025,TKO
INV00499,C01189,"P00474,P00070",09/04/2025,TKO
INV00500,C01310,P00025,28/03/2024,ST
INV00501,C00952,"P00413,P00389,P00353,P00458,P00151,P00157",19/08/2024,CYB
INV00502,C00909,"P00028,P00199",10/11/2025,MK
INV00503,C00001,"P00368,P00289",13/04/2025,CYB
INV00504,C00157,"P00413,P00389,P00353,P00458",31/12/2024,CYB
INV00505,C01105,"P00078,P00024,P00242,P00327",06/05/2024,MK
INV00506,C00030,"P00413,P00389,P00353,P00458",19/03/2024,MK
INV00507,C01000,"P00413,P00389,P00353,P00458",21/08/2024,ST
INV00508,C00231,"P00413,P00389,P00353,P00458",19/12/2025,MK
INV00509,C01104,"P00475,P00216,P00325,P00396",15/07/2025,MK
INV00510,C01012,"P00420,P00244",04/03/2024,CYB
INV00511,C00874,"P00325,P00389,P00465,P00287",11/12/2025,CYB
INV00512,C01058,"P00402,P00342,P00179",23/09/2025,CYB
INV00513,C00303,"P00360,P00424",19/04/2024,MK
INV00514,C00007,"P00411,P00027",26/08/2024,MK
INV00515,C00242,"P00350,P00022,P00258,P00215,P00478",26/08/2025,CYB
INV00516,C00469,"P00458,P00073,P00107",15/01/2024,MK
INV00517,C00235,"P00236,P00312,P00254",26/11/2025,CYB
INV00518,C00636,"P00153,P00464,P00044,P00110,P00393",03/10/2025,MK
INV00519,C01459,"P00413,P00389,P00353,P00458,P00275,P00113",23/07/2025,MK
INV00520,C00572,"P00449,P00228,P00155,P00106,P00146",22/11/2025,ST
INV00521,C01193,"P00090,P00141",28/12/2024,MK
INV00522,C00346,"P00413,P00389,P00353,P00458,P00449",23/04/2024,MK
INV00523,C00026,"P00135,P00499,P00321",12/08/2024,CYB
INV00524,C00799,"P00453,P00073",07/04/2025,CYB
INV00525,C01164,"P00200,P00046,P00445,P00087",17/02/2024,TKO
INV00526,C00324,"P00245,P00173,P00102",17/01/2024,CYB
INV00527,C01350,"P00299,P00208,P00023",07/12/2025,ST
INV00528,C01414,"P00455,P00051",26/11/2025,ST
INV00529,C00910,P00102,02/07/2025,ST
INV00530,C00906,P00139,19/06/2024,ST
INV00531,C01144,"P00413,P00389,P00353,P00458,P00029,P00014",22/07/2025,CYB
INV00532,C00882,"P00413,P00389,P00353,P00458,P00078",09/11/2025,CYB
INV00533,C01144,"P00413,P00389,P00353,P00458,P00052",14/05/2025,TKO
INV00534,C01017,"P00477,P00463,P00309,P00330",05/02/2024,MK
INV00535,C01236,P00284,21/10/2024,CYB
INV00536,C00608,P00152,24/04/2024,ST
INV00537,C00263,"P00413,P00389,P00353,P00458,P00136",25/03/2025,ST
INV00538,C00723,P00345,22/03/2024,MK
INV00539,C00705,P00312,08/01/2024,MK
INV00540,C01350,"P00371,P00466,P00326,P00437",21/08/2025,MK
INV00541,C00975,"P00413,P00389,P00353,P00458",15/05/2025,MK
INV00542,C00191,"P00079,P00482",08/12/2025,CYB
INV00543,C00617,"P00281,P00267,P00456,P00272",29/11/2025,MK
INV00544,C00460,"P00197,P00246,P00140",16/07/2025,CYB
INV00545,C01260,"P00413,P00389,P00353,P00458,P00331",27/11/2024,CYB
INV00546,C00782,P00407,31/10/2025,ST
INV00547,C00435,"P00413,P00389,P00353,P00458",15/01/2025,ST
INV00548,C00432,"P00413,P00389,P00353,P00458,P00465,P00012",09/02/2025,CYB
INV00549,C01177,"P00316,P00475,P00259",23/12/2024,CYB
INV00550,C00945,"P00413,P00389,P00353,P00458,P00427",14/10/2025,MK
INV00551,C01346,"P00204,P00350,P00265",18/06/2025,CYB
INV00552,C00294,"P00413,P00389,P00353,P00458",16/11/2024,CYB
INV00553,C00822,P00273,02/03/2024,CYB
INV00554,C00060,"P00204,P00453,P00129",07/11/2024,CYB
INV00555,C00084,"P00413,P00389,P00353,P00458,P00103,P00339",04/12/2025,MK
INV00556,C00631,"P00413,P00389,P00353,P00458,P00477",18/06/2024,CYB
INV00557,C00702,P00281,31/03/2024,CYB
INV00558,C00797,"P00347,P00382,P00353,P00390",02/04/2024,CYB
INV00559,C00023,"P00065,P00345,P00275,P00440,P00245",01/06/2024,MK
INV00560,C00410,"P00092,P00130,P00304,P00382",13/04/2025,MK
INV00561,C00361,"P00413,P00389,P00353,P00458",20/07/2025,CYB
INV00562,C00090,P00273,02/12/2025,CYB
INV00563,C00266,P00445,03/03/2024,MK
INV00564,C00671,"P00190,P00254",05/08/2025,ST
INV00565,C01194,"P00413,P00389,P00353,P00458,P00233",28/05/2025,ST
INV00566,C00538,"P00413,P00389,P00353,P00458,P00337,P00098",06/02/2025,MK
INV00567,C01166,"P00413,P00389,P00353,P00458,P00318,P00221",19/11/2025,CYB
INV00568,C01318,"P00159,P00124,P00364",27/10/2025,TKO
INV00569,C01384,"P00316,P00012,P00486,P00054",15/08/2025,CYB
INV00570,C00316,"P00420,P00171,P00334,P00468",18/01/2025,TKO
INV00571,C01033,"P00358,P00255",19/02/2024,CYB
INV00572,C00838,"P00413,P00389,P00353,P00458,P00444",11/02/2024,MK
INV00573,C01454,"P00413,P00389,P00353,P00458,P00253,P00037",20/08/2024,ST
INV00574,C01385,"P00417,P00212,P00161,P00032",15/11/2025,CYB
INV00575,C00849,"P00413,P00389,P00353,P00458,P00298",11/12/2024,CYB
INV00576,C00925,"P00413,P00389,P00353,P00458",06/08/2024,TKO
INV00577,C00573,"P00413,P00389,P00353,P00458,P00503,P00123",03/06/2024,TKO
INV00578,C00733,P00279,15/10/2024,MK
INV00579,C00716,"P00413,P00389,P00353,P00458,P00418,P00107",07/12/2025,CYB
INV00580,C01264,"P00238,P00275,P00394",14/03/2025,MK
INV00581,C01100,P00220,10/05/2025,CYB
INV00582,C00206,"P00413,P00389,P00353,P00458",05/07/2025,ST
INV00583,C01226,"P00062,P00377,P00226",07/07/2025,CYB
INV00584,C00156,"P00413,P00389,P00353,P00458",14/05/2024,MK
INV00585,C00601,"P00413,P00389,P00353,P00458,P00180,P00422",11/05/2025,CYB
INV00586,C01401,"P00477,P00209,P00192,P00372",06/06/2024,CYB
INV00587,C00870,"P00413,P00389,P00353,P00458,P00096",09/08/2025,MK
INV00588,C00209,P00347,07/05/2024,ST
INV00589,C01255,"P00328,P00233",01/09/2024,MK
INV00590,C00930,"P00090,P00460,P00191",21/09/2024,TKO
INV00591,C00493,"P00495,P00116,P00192",07/07/2025,CYB
INV00592,C00464,"P00413,P00389,P00353,P00458,P00251",18/03/2025,MK
INV00593,C00927,"P00151,P00035,P00436",25/12/2025,CYB
INV00594,C01288,P00307,13/10/2025,ST
INV00595,C00174,"P00224,P00322,P00440,P00055,P00252",25/07/2025,TKO
INV00596,C00717,"P00316,P00278,P00321,P00001",19/02/2024,MK
INV00597,C01257,"P00413,P00389,P00353,P00458,P00216,P00359",20/09/2024,TKO
INV00598,C01101,P00001,05/09/2025,ST
INV00599,C00021,"P00406,P00419",05/03/2024,CYB
INV00600,C00305,"P00413,P00389,P00353,P00458,P00039",09/08/2025,MK
INV00601,C00639,"P00246,P00248",27/06/2024,MK
INV00602,C00921,"P00205,P00438,P00116,P00408,P00079",21/04/2024,TKO
INV00603,C00369,"P00181,P00432,P00230,P00249",12/04/2025,CYB
INV00604,C00512,"P00265,P00431,P00384,P00178,P00488",24/02/2025,ST
INV00605,C00306,"P00413,P00389,P00353,P00458,P00426",26/03/2025,MK
INV00606,C01191,"P00105,P00405,P00003",11/12/2025,TKO
INV00607,C00595,"P00471,P00422,P00323",07/04/2024,MK
INV00608,C01180,"P00214,P00191,P00453",30/09/2024,CYB
INV00609,C01397,P00227,14/12/2025,TKO
INV00610,C00631,"P00332,P00207,P00014,P00017",22/03/2025,MK
INV00611,C00951,"P00442,P00085,P00327,P00476",15/12/2025,MK
INV00612,C01125,"P00413,P00389,P00353,P00458,P00169",08/02/2024,CYB
INV00613,C00051,"P00319,P00229,P00094,P00078",14/07/2024,ST
INV00614,C01275,"P00406,P00040,P00296,P00108,P00374",08/02/2024,CYB
INV00615,C00645,"P00438,P00313,P00029",12/09/2024,TKO
INV00616,C00632,"P00181,P00006,P00152,P00434,P00063",12/11/2024,MK
INV00617,C01111,"P00165,P00061",24/07/2025,ST
INV00618,C01361,"P00442,P00350,P00373,P00143",16/01/2025,ST
INV00619,C00651,"P00413,P00389,P00353,P00458,P00379",21/08/2024,MK
INV00620,C01446,P00193,18/03/2025,ST
INV00621,C00807,"P00269,P00042,P00371,P00409,P00443",02/03/2024,CYB
INV00622,C01130,"P00284,P00251",26/06/2025,MK
INV00623,C00124,P00163,12/10/2024,MK
INV00624,C00104,"P00016,P00099,P00419",09/05/2024,TKO
INV00625,C00844,P00065,29/12/2024,CYB
INV00626,C01264,"P00413,P00389,P00353,P00458,P00210",11/06/2025,CYB
INV00627,C01418,"P00413,P00389,P00353,P00458",09/06/2025,CYB
INV00628,C00112,"P00308,P00099",04/03/2025,TKO
INV00629,C01159,"P00413,P00389,P00353,P00458,P00283",15/05/2024,TKO
INV00630,C01066,"P00214,P00141,P00062",22/05/2024,MK
INV00631,C00801,"P00047,P00459",03/02/2024,ST
INV00632,C00198,"P00071,P00431",18/05/2024,CYB
INV00633,C01164,"P00008,P00324,P00292",23/06/2025,CYB
INV00634,C00355,"P00143,P00359",28/05/2024,MK
INV00635,C00120,"P00293,P00165,P00174,P00380,P00096",16/05/2024,CYB
INV00636,C01197,"P00046,P00151,P00326,P00290",18/02/2024,CYB
INV00637,C01288,"P00430,P00271,P00484,P00255,P00373",24/03/2025,MK
INV00638,C01058,"P00267,P00181,P00090,P00100",12/01/2024,CYB
INV00639,C01335,"P00349,P00491,P00424",03/12/2025,MK
INV00640,C00976,"P00413,P00389,P00353,P00458",16/10/2025,TKO
INV00641,C00948,"P00413,P00389,P00353,P00458",13/11/2024,ST
INV00642,C00802,"P00413,P00389,P00353,P00458,P00441",28/04/2025,CYB
INV00643,C00232,"P00413,P00389,P00353,P00458,P00241",05/06/2025,CYB
INV00644,C01345,"P00413,P00389,P00353,P00458,P00461",07/07/2024,TKO
INV00645,C01198,P00380,16/09/2024,MK
INV00646,C00986,"P00413,P00389,P00353,P00458,P00436,P00374",11/09/2024,MK
INV00647,C01231,"P00413,P00389,P00353,P00458,P00448,P00474",10/11/2025,MK
INV00648,C01040,"P00413,P00389,P00353,P00458",13/02/2024,ST
INV00649,C01021,"P00413,P00389,P00353,P00458",30/12/2025,ST
INV00650,C00367,"P00061,P00323,P00108",05/07/2025,ST
INV00651,C00457,"P00478,P00366",22/10/2025,CYB
INV00652,C00901,"P00350,P00389,P00245,P00045,P00412",24/05/2024,ST
INV00653,C00665,"P00149,P00099,P00339",12/10/2024,CYB
INV00654,C00018,"P00397,P00009,P00333,P00416",27/12/2025,TKO
INV00655,C01305,"P00061,P00225,P00245,P00446,P00341",25/08/2025,CYB
INV00656,C00010,P00262,16/08/2024,CYB
INV00657,C00519,"P00413,P00389,P00353,P00458,P00351",03/04/2024,CYB
INV00658,C01162,"P00465,P00230,P00334",04/07/2025,ST
INV00659,C01195,"P00361,P00275",22/01/2025,MK
INV00660,C00504,"P00024,P00049,P00464,P00292,P00457",27/05/2025,MK
INV00661,C00289,"P00251,P00016,P00471,P00165",05/12/2025,CYB
INV00662,C00679,"P00413,P00389,P00353,P00458,P00445",27/11/2024,MK
INV00663,C00270,"P00169,P00259",05/04/2025,MK
INV00664,C01433,"P00301,P00473,P00066,P00196",16/11/2025,CYB
INV00665,C00228,"P00497,P00272,P00228,P00164",02/06/2025,CYB
INV00666,C00291,"P00413,P00389,P00353,P00458,P00374",15/01/2024,CYB
INV00667,C01313,P00221,13/03/2024,ST
INV00668,C01213,P00131,16/03/2024,ST
INV00669,C00966,"P00413,P00389,P00353,P00458,P00335,P00440",23/07/2024,CYB
INV00670,C00037,"P00413,P00389,P00353,P00458",04/04/2025,TKO
INV00671,C00779,P00098,29/10/2024,CYB
INV00672,C00188,"P00474,P00362,P00405",10/04/2025,CYB
INV00673,C00425,"P00413,P00389,P00353,P00458,P00104",01/07/2025,CYB
INV00674,C00653,"P00413,P00389,P00353,P00458,P00243",28/12/2025,ST
INV00675,C00494,"P00413,P00389,P00353,P00458",07/02/2024,MK
INV00676,C01084,"P00413,P00389,P00353,P00458",25/09/2024,CYB
INV00677,C01375,"P00413,P00389,P00353,P00458,P00287",15/07/2024,ST
INV00678,C00545,"P00413,P00389,P00353,P00458",29/06/2024,CYB
INV00679,C01169,"P00413,P00389,P00353,P00458,P00323,P00466",02/08/2024,MK
INV00680,C00851,"P00463,P00327,P00298",05/01/2024,ST
INV00681,C00095,"P00413,P00389,P00353,P00458,P00439,P00193",06/10/2025,CYB
INV00682,C00529,"P00112,P00028,P00436,P00119,P00285",01/03/2024,CYB
INV00683,C00363,"P00119,P00227,P00331,P00471,P00340",17/11/2025,MK
INV00684,C00838,"P00008,P00179",06/04/2024,CYB
INV00685,C01191,"P00439,P00131,P00153,P00231",11/12/2024,MK
INV00686,C01310,"P00413,P00389,P00353,P00458,P00022,P00296",22/01/2025,MK
INV00687,C01292,"P00426,P00289,P00347,P00095,P00091",27/06/2025,TKO
INV00688,C00203,"P00493,P00395,P00205,P00506",09/10/2025,TKO
INV00689,C00432,P00337,24/02/2024,TKO
INV00690,C00138,"P00217,P00013,P00159,P00221,P00335",04/11/2024,MK
INV00691,C01093,P00464,11/01/2024,CYB
INV00692,C01123,"P00329,P00054,P00094",01/01/2024,CYB
INV00693,C00382,P00387,20/03/2024,TKO
INV00694,C01311,"P00387,P00380,P00382,P00285,P00153",22/09/2024,ST
INV00695,C00140,"P00272,P00117,P00275",02/05/2025,CYB
INV00696,C00612,"P00427,P00235",19/03/2025,ST
INV00697,C00282,P00254,17/04/2025,ST
INV00698,C01254,"P00341,P00071,P00338,P00451,P00437",02/02/2025,MK
INV00699,C00683,"P00048,P00225,P00387,P00050,P00042",18/07/2024,CYB
INV00700,C00359,"P00032,P00475,P00383,P00387,P00432",09/09/2024,CYB
INV00701,C00326,"P00413,P00389,P00353,P00458",16/09/2024,ST
INV00702,C00993,"P00449,P00268,P00195",20/09/2025,MK
INV00703,C01256,"P00373,P00192,P00056",31/01/2025,MK
INV00704,C00192,"P00420,P00454,P00211,P00132",10/06/2024,ST
INV00705,C00886,"P00413,P00389,P00353,P00458",12/05/2024,ST
INV00706,C01020,"P00447,P00117",04/04/2025,TKO
INV00707,C00089,"P00336,P00107,P00272,P00143,P00327",27/04/2025,MK
INV00708,C00943,P00189,04/07/2025,CYB
INV00709,C00944,"P00093,P00133",31/10/2024,CYB
INV00710,C00912,"P00276,P00133,P00102",06/05/2024,TKO
INV00711,C01310,"P00413,P00389,P00353,P00458,P00050,P00316",17/02/2024,ST
INV00712,C01148,P00114,06/10/2025,ST
INV00713,C00980,"P00413,P00389,P00353,P00458",11/12/2025,TKO
INV00714,C00897,P00071,17/11/2024,TKO
INV00715,C00892,"P00364,P00395",14/01/2025,ST
INV00716,C00641,"P00413,P00389,P00353,P00458,P00167,P00211",29/03/2025,MK
INV00717,C01256,"P00083,P00163,P00011,P00428",11/08/2024,CYB
INV00718,C01230,"P00107,P00178",07/12/2024,CYB
INV00719,C00060,"P00154,P00107,P00379,P00410",18/12/2025,CYB
INV00720,C00352,"P00268,P00495,P00057,P00272",26/06/2025,TKO
INV00721,C00820,"P00413,P00389,P00353,P00458",13/09/2025,ST
INV00722,C00739,"P00181,P00236,P00043",01/06/2024,CYB
INV00723,C00728,"P00424,P00033,P00112,P00131,P00307",09/06/2024,CYB
INV00724,C00956,"P00431,P00490,P00002,P00059,P00365",29/01/2024,TKO
INV00725,C01375,"P00413,P00389,P00353,P00458,P00018,P00006",05/07/2025,CYB
INV00726,C00421,P00197,21/09/2025,TKO
INV00727,C01087,"P00032,P00158,P00262,P00141",16/12/2024,MK
INV00728,C00613,"P00051,P00368",25/12/2024,TKO
INV00729,C01295,"P00226,P00009,P00215,P00228",24/11/2024,CYB
INV00730,C00037,"P00494,P00220,P00188",22/08/2024,TKO
INV00731,C00773,"P00240,P00466,P00326,P00348,P00366",31/12/2025,ST
INV00732,C01121,"P00025,P00244",20/06/2025,ST
INV00733,C00418,"P00413,P00389,P00353,P00458,P00026,P00096",20/02/2024,ST
INV00734,C01059,"P00410,P00167",11/05/2024,CYB
INV00735,C01391,"P00413,P00389,P00353,P00458,P00338",05/09/2025,CYB
INV00736,C00124,"P00080,P00402",24/04/2025,CYB
INV00737,C00653,"P00413,P00389,P00353,P00458,P00261",17/04/2025,CYB
INV00738,C00540,"P00062,P00491",27/08/2024,TKO
INV00739,C00535,"P00116,P00267",14/12/2025,ST
INV00740,C00173,"P00413,P00389,P00353,P00458,P00064",27/11/2024,TKO
INV00741,C01151,"P00024,P00088,P00176",27/12/2025,CYB
INV00742,C00776,"P00389,P00419,P00137",12/10/2024,CYB
INV00743,C00237,"P00413,P00389,P00353,P00458,P00374,P00210",18/03/2025,ST
INV00744,C00643,"P00413,P00389,P00353,P00458,P00304",17/04/2025,MK
INV00745,C00610,"P00043,P00458,P00463",02/06/2025,ST
INV00746,C00327,"P00352,P00292,P00142,P00098,P00271",28/05/2024,CYB
INV00747,C01238,"P00069,P00305,P00004,P00037,P00217",16/06/2024,MK
INV00748,C00205,P00386,07/11/2024,ST
INV00749,C00568,"P00413,P00389,P00353,P00458",25/12/2025,CYB
INV00750,C00008,"P00456,P00243",31/05/2025,CYB
INV00751,C00081,"P00053,P00157,P00290",09/07/2024,MK
INV00752,C01068,P00020,30/06/2024,CYB
INV00753,C00259,"P00402,P00302,P00306",19/09/2024,MK
INV00754,C00902,"P00413,P00389,P00353,P00458,P00113",04/08/2024,MK
INV00755,C00461,"P00459,P00091,P00242,P00193",19/07/2024,CYB
INV00756,C01446,"P00342,P00081,P00115,P00324,P00190",09/03/2025,ST
INV00757,C01162,"P00310,P00185,P00136,P00186,P00491",02/04/2025,CYB
INV00758,C01307,"P00312,P00229,P00153,P00257",17/08/2025,MK
INV00759,C01105,"P00413,P00389,P00353,P00458",07/04/2025,ST
INV00760,C01397,"P00097,P00065",17/05/2025,MK
INV00761,C00532,"P00255,P00501,P00242,P00074",20/01/2024,CYB
INV00762,C01231,"P00413,P00389,P00353,P00458,P00147,P00251",29/01/2025,MK
INV00763,C00772,"P00034,P00046,P00351,P00200,P00470",05/09/2024,TKO
INV00764,C01312,"P00490,P00441",10/12/2025,CYB
INV00765,C00461,"P00344,P00252,P00262,P00002",21/12/2025,CYB
